trace,run,timestamp_s,cpu_percent,thread_count,memory_footprint_mb
native_mb_05min,3,179.633556,48.417133127,13.0,293.18859100341797
native_mb_05min,3,180.680599375,56.611787411,13.0,293.18859100341797
native_mb_05min,3,181.76247062500002,56.893947751,13.0,293.20421600341797
native_mb_05min,3,182.78715641600002,60.303078744,13.0,293.20421600341797
native_mb_05min,3,183.87706054100002,56.250232868,13.0,293.20421600341797
native_mb_05min,3,184.89764670800002,50.359443322,13.0,293.20421600341797
native_mb_05min,3,185.91692137500002,48.723325448,13.0,293.20421600341797
native_mb_05min,3,186.979054541,46.826204649,13.0,293.20421600341797
native_mb_05min,3,187.980834541,49.746959569,13.0,293.20421600341797
native_mb_05min,3,189.04529441600002,52.693889997,13.0,293.26671600341797
native_mb_05min,3,190.081261208,57.976217838,13.0,293.29796600341797
native_mb_05min,3,191.1024185,60.526837885,13.0,293.29796600341797
native_mb_05min,3,192.105611041,53.412774854,13.0,293.29796600341797
native_mb_05min,3,193.10309650000002,47.746949843,13.0,293.29796600341797
native_mb_05min,3,194.10708537500003,47.805518833,13.0,293.29796600341797
native_mb_05min,3,195.13461187500002,48.666358414,13.0,293.29796600341797
native_mb_05min,3,196.182936,48.634852358,13.0,293.29796600341797
native_mb_05min,3,197.191216958,51.002940912,13.0,293.28234100341797
native_mb_05min,3,198.248635333,57.302417646,13.0,293.29796600341797
native_mb_05min,3,199.312383458,60.249578384,13.0,293.29796600341797
native_mb_05min,3,200.35580504100002,55.407882407,13.0,293.28234100341797
native_mb_05min,3,201.41452495800002,48.787875475,13.0,293.28234100341797
native_mb_05min,3,202.47659075,48.039788968,13.0,293.28234100341797
native_mb_05min,3,203.51423829100003,48.196010737,13.0,293.29796600341797
native_mb_05min,3,204.519208708,51.777846014,13.0,293.29796600341797
native_mb_05min,3,205.581214791,53.705328286,13.0,293.29796600341797
native_mb_05min,3,206.625082041,56.705406548,13.0,293.29796600341797
native_mb_05min,3,207.641024041,58.324094281,13.0,293.29796600341797
native_mb_05min,3,208.62936241600002,55.136804217,13.0,293.28234100341797
native_mb_05min,3,209.631922083,50.546952674,13.0,293.29796600341797
native_mb_05min,3,210.63407916600002,48.351858641,13.0,293.29796600341797
native_mb_05min,3,211.63421904100002,48.021303857,13.0,293.28234100341797
native_mb_05min,3,212.66668725000002,50.136626048,13.0,293.29796600341797
native_mb_05min,3,213.67968241600002,52.475209847,13.0,293.29796600341797
native_mb_05min,3,214.731009166,57.149624732,13.0,293.29796600341797
native_mb_05min,3,215.77092241600002,56.716296086,13.0,293.29796600341797
native_mb_05min,3,216.77667425,53.628972161,13.0,293.28234100341797
native_mb_05min,3,217.83961004100001,51.06876797,13.0,293.28234100341797
native_mb_05min,3,218.88548433300002,48.502322609,13.0,293.28234100341797
native_mb_05min,3,219.880068958,48.897474139,13.0,293.28234100341797
native_mb_05min,3,220.94035595800003,50.112724806,13.0,293.28234100341797
native_mb_05min,3,221.98350604100003,54.069083966,13.0,293.28234100341797
native_mb_05min,3,223.046399666,58.803606751,13.0,293.29796600341797
native_mb_05min,3,224.08282770800002,59.087342676,13.0,293.29796600341797
native_mb_05min,3,225.09386962500002,54.640248467,13.0,293.29796600341797
native_mb_05min,3,226.109524208,48.780838594,13.0,293.29796600341797
native_mb_05min,3,227.12445341600002,47.740486953,13.0,293.29796600341797
native_mb_05min,3,228.133370458,48.837135143,13.0,293.29796600341797
native_mb_05min,3,229.131247166,47.790877725,13.0,293.29796600341797
native_mb_05min,3,230.183118833,55.039016632,13.0,293.29796600341797
native_mb_05min,3,231.26738062500002,55.513498399,13.0,293.29796600341797
native_mb_05min,3,232.28381112500003,60.894120842,13.0,293.29796600341797
native_mb_05min,3,233.378685875,54.576042262,13.0,293.29796600341797
native_mb_05min,3,234.41659312500002,47.74560302,13.0,293.28234100341797
native_mb_05min,3,235.447104375,49.709656592,13.0,293.28234100341797
native_mb_05min,3,236.48098320800003,50.493288143,13.0,293.29796600341797
native_mb_05min,3,237.51659329100002,49.526284554,13.0,293.28234100341797
native_mb_05min,3,238.577452708,52.435882683,13.0,293.29796600341797
native_mb_05min,3,239.62511450000002,55.469209721,13.0,293.29796600341797
native_mb_05min,3,240.634868,60.557712784,13.0,293.28234100341797
native_mb_05min,3,241.630716083,51.581519051,13.0,293.29796600341797
native_mb_05min,3,242.62917320800003,50.660508704,13.0,293.29796600341797
native_mb_05min,3,243.63604504100002,48.460706641,13.0,293.28234100341797
native_mb_05min,3,244.63950608300001,47.801842325,13.0,293.31359100341797
native_mb_05min,3,245.676905583,49.886609415,13.0,293.31359100341797
native_mb_05min,3,246.67700383300001,51.404803014,13.0,293.29796600341797
native_mb_05min,3,247.74425950000003,57.703912806,13.0,293.31359100341797
native_mb_05min,3,248.77210216600002,55.833445871,13.0,293.29796600341797
native_mb_05min,3,249.78024929100002,53.201567236,13.0,293.29796600341797
native_mb_05min,3,250.83825579100002,54.05115021,13.0,293.29796600341797
native_mb_05min,3,251.88040908300002,50.090466538,13.0,293.29796600341797
native_mb_05min,3,252.94200841600002,49.471711161,13.0,293.31359100341797
native_mb_05min,3,253.985201625,47.288309898,13.0,293.29796600341797
native_mb_05min,3,255.04767937500003,51.727199935,13.0,293.31359100341797
native_mb_05min,3,256.082241291,56.839659523,13.0,293.31359100341797
native_mb_05min,3,257.106255416,61.302304069,13.0,293.29796600341797
native_mb_05min,3,258.104051958,57.701002089,13.0,293.29796600341797
native_mb_05min,3,259.122770708,49.539507432,13.0,293.29796600341797
native_mb_05min,3,260.134145166,49.649545208,13.0,293.31359100341797
native_mb_05min,3,261.190412791,48.568541391,13.0,293.29796600341797
native_mb_05min,3,262.183750125,49.166997427,13.0,293.31359100341797
native_mb_05min,3,263.25188170800004,50.555576544,13.0,293.29796600341797
native_mb_05min,3,264.28595254100003,57.680032451,13.0,293.31359100341797
native_mb_05min,3,265.38747191600004,60.058607613,13.0,293.29796600341797
native_mb_05min,3,266.422885958,53.051891302,13.0,293.31359100341797
native_mb_05min,3,267.47655025,52.604869578,13.0,293.29796600341797
native_mb_05min,3,268.50799983300004,49.310665171,13.0,293.31359100341797
native_mb_05min,3,269.519602833,47.696507871,13.0,293.29796600341797
native_mb_05min,3,270.581941125,47.441559887,13.0,293.31359100341797
native_mb_05min,3,271.612528708,51.439631661,13.0,293.29796600341797
native_mb_05min,3,272.629242375,54.578794282,13.0,293.29796600341797
native_mb_05min,3,273.633420541,59.323491349,13.0,293.29796600341797
native_mb_05min,3,274.63525837500003,58.7084382,13.0,293.29796600341797
native_mb_05min,3,275.641090166,54.536359698,13.0,293.29796600341797
native_mb_05min,3,276.638901083,49.231798158,13.0,293.31359100341797
native_mb_05min,3,277.67616437500004,48.068205212,13.0,293.29796600341797
native_mb_05min,3,278.744694458,47.699761086,13.0,293.31359100341797
native_mb_05min,3,279.772262291,50.994845095,13.0,293.31359100341797
native_mb_05min,3,280.781548583,54.768537021,13.0,293.31359100341797
native_mb_05min,3,281.841207541,58.076376492,13.0,293.31359100341797
native_mb_05min,3,282.876682625,58.523635605,13.0,293.31359100341797
native_mb_05min,3,283.881698958,51.703311066,13.0,293.31359100341797
native_mb_05min,3,284.938947166,49.655318933,13.0,293.31359100341797
native_mb_05min,3,285.985817375,49.02977914,13.0,293.31359100341797
native_mb_05min,3,287.046772541,48.69813079,13.0,293.31359100341797
native_mb_05min,3,288.081980041,47.173020758,13.0,293.29796600341797
native_mb_05min,3,289.083279166,56.014880426,13.0,293.31359100341797
native_mb_05min,3,290.07659141600004,59.077430109,13.0,293.31359100341797
native_mb_05min,3,291.093534375,58.2175685,13.0,293.31359100341797
native_mb_05min,3,292.099455083,53.040631388,13.0,293.31359100341797
native_mb_05min,3,293.09784204100004,48.030994846,13.0,293.29796600341797
native_mb_05min,3,294.124256333,48.207605101,13.0,293.29796600341797
native_mb_05min,3,295.121153541,47.112827602,13.0,293.28234100341797
native_mb_05min,3,296.175480708,49.104325704,13.0,293.29796600341797
native_mb_05min,3,297.173607166,47.496841106,14.0,293.3292541503906
native_mb_05min,3,298.238119875,50.747290831,14.0,293.3448791503906
