trace,run,timestamp_s,gpu_device_util_percent,gpu_in_use_sys_mem_mb
native_ml_05min,5,87.67670700000001,85.0,330.828125
native_ml_05min,5,88.686198,69.0,312.328125
native_ml_05min,5,89.694496,43.0,291.171875
native_ml_05min,5,90.703969,43.0,282.765625
native_ml_05min,5,91.71097300000001,39.0,291.265625
native_ml_05min,5,92.717993,41.0,282.765625
native_ml_05min,5,93.720281,51.0,291.234375
native_ml_05min,5,94.72812400000001,50.0,286.75
native_ml_05min,5,95.735692,45.0,291.25
native_ml_05min,5,96.743667,46.0,286.75
native_ml_05min,5,97.750656,49.0,303.8125
native_ml_05min,5,98.75788700000001,44.0,286.75
native_ml_05min,5,99.768128,46.0,291.328125
native_ml_05min,5,100.77939400000001,60.0,330.46875
native_ml_05min,5,101.786541,51.0,334.859375
native_ml_05min,5,102.793615,45.0,308.15625
native_ml_05min,5,103.801023,46.0,312.6875
native_ml_05min,5,104.808194,46.0,304.203125
native_ml_05min,5,105.815297,47.0,312.75
native_ml_05min,5,106.82231900000001,47.0,308.046875
native_ml_05min,5,107.829738,47.0,312.671875
native_ml_05min,5,108.83630500000001,47.0,308.171875
native_ml_05min,5,109.843675,48.0,318.453125
native_ml_05min,5,110.85076000000001,47.0,308.15625
native_ml_05min,5,111.85810900000001,48.0,314.71875
native_ml_05min,5,112.86712600000001,68.0,317.0
native_ml_05min,5,113.87494000000001,52.0,308.796875
native_ml_05min,5,114.88276800000001,48.0,304.0625
native_ml_05min,5,115.88989900000001,52.0,318.6875
native_ml_05min,5,116.89778600000001,47.0,309.875
native_ml_05min,5,117.90702200000001,47.0,324.9375
native_ml_05min,5,118.91585,48.0,308.03125
native_ml_05min,5,119.92445000000001,47.0,312.5625
native_ml_05min,5,120.93172200000001,47.0,308.03125
native_ml_05min,5,121.938967,47.0,308.796875
native_ml_05min,5,122.94874,47.0,304.078125
native_ml_05min,5,123.954586,48.0,312.765625
native_ml_05min,5,124.96327900000001,47.0,304.078125
native_ml_05min,5,125.97172400000001,47.0,315.265625
native_ml_05min,5,126.98207900000001,47.0,308.171875
native_ml_05min,5,127.990638,48.0,326.59375
native_ml_05min,5,128.994177,48.0,308.046875
native_ml_05min,5,130.004199,48.0,314.546875
native_ml_05min,5,131.01156400000002,47.0,308.046875
native_ml_05min,5,132.018687,48.0,324.984375
native_ml_05min,5,133.025668,47.0,312.203125
native_ml_05min,5,134.03268300000002,48.0,316.828125
native_ml_05min,5,135.041389,47.0,308.171875
native_ml_05min,5,136.04851100000002,49.0,324.875
native_ml_05min,5,137.05692100000002,48.0,320.1875
native_ml_05min,5,138.063601,47.0,308.640625
native_ml_05min,5,139.070989,47.0,300.359375
native_ml_05min,5,140.07956900000002,47.0,308.625
native_ml_05min,5,141.08676,48.0,304.203125
native_ml_05min,5,142.093659,47.0,310.453125
native_ml_05min,5,143.100739,58.0,304.203125
native_ml_05min,5,144.10803900000002,54.0,308.78125
native_ml_05min,5,145.11517700000002,53.0,304.203125
native_ml_05min,5,146.122215,53.0,308.78125
native_ml_05min,5,147.130686,53.0,300.234375
native_ml_05min,5,148.137706,49.0,308.78125
native_ml_05min,5,149.145148,47.0,304.0625
native_ml_05min,5,150.151983,46.0,308.6875
native_ml_05min,5,151.159121,57.0,304.078125
native_ml_05min,5,152.16259300000002,62.0,310.328125
native_ml_05min,5,153.169749,45.0,304.3125
native_ml_05min,5,154.176857,41.0,310.359375
native_ml_05min,5,155.18395700000002,46.0,304.203125
native_ml_05min,5,156.191157,51.0,308.796875
native_ml_05min,5,157.198385,51.0,304.0625
native_ml_05min,5,158.206238,61.0,322.671875
native_ml_05min,5,159.210708,54.0,316.296875
native_ml_05min,5,160.217901,53.0,312.859375
native_ml_05min,5,161.22548700000002,45.0,304.203125
native_ml_05min,5,162.23062000000002,54.0,308.796875
native_ml_05min,5,163.238131,43.0,300.234375
native_ml_05min,5,164.245326,44.0,310.28125
native_ml_05min,5,165.252449,43.0,304.078125
native_ml_05min,5,166.25965000000002,44.0,308.796875
native_ml_05min,5,167.267017,43.0,304.4375
native_ml_05min,5,168.27428700000002,44.0,308.703125
native_ml_05min,5,169.2816,44.0,304.203125
native_ml_05min,5,170.288892,44.0,308.765625
native_ml_05min,5,171.29626000000002,44.0,304.1875
native_ml_05min,5,172.29996200000002,43.0,306.453125
native_ml_05min,5,173.30747100000002,44.0,304.078125
native_ml_05min,5,174.315032,44.0,308.671875
native_ml_05min,5,175.323477,44.0,304.1875
native_ml_05min,5,176.330996,44.0,321.0625
native_ml_05min,5,177.338344,44.0,316.421875
native_ml_05min,5,178.345332,44.0,310.421875
native_ml_05min,5,179.353955,43.0,304.1875
native_ml_05min,5,180.362267,44.0,304.828125
native_ml_05min,5,181.366091,43.0,304.4375
native_ml_05min,5,182.375301,44.0,310.421875
native_ml_05min,5,183.38440200000002,44.0,304.078125
native_ml_05min,5,184.39559100000002,43.0,308.71875
native_ml_05min,5,185.404466,44.0,304.203125
native_ml_05min,5,186.41071200000002,43.0,308.78125
native_ml_05min,5,187.420994,43.0,304.203125
native_ml_05min,5,188.431635,44.0,304.828125
native_ml_05min,5,189.44218500000002,43.0,304.078125
native_ml_05min,5,190.45232900000002,44.0,308.78125
native_ml_05min,5,191.46392300000002,43.0,308.703125
native_ml_05min,5,192.473699,44.0,308.609375
native_ml_05min,5,193.488175,43.0,308.703125
native_ml_05min,5,194.501631,47.0,316.875
native_ml_05min,5,195.51714,63.0,321.171875
native_ml_05min,5,196.526541,58.0,310.734375
native_ml_05min,5,197.53785000000002,44.0,314.984375
native_ml_05min,5,198.54352200000002,48.0,312.234375
native_ml_05min,5,199.55082000000002,63.0,316.15625
native_ml_05min,5,200.558591,72.0,312.375
native_ml_05min,5,201.56639600000003,66.0,308.34375
native_ml_05min,5,202.574666,67.0,314.125
native_ml_05min,5,203.58852100000001,71.0,314.828125
native_ml_05min,5,204.59433600000003,67.0,304.28125
native_ml_05min,5,205.603858,59.0,312.46875
native_ml_05min,5,206.61158500000002,64.0,311.265625
native_ml_05min,5,207.618916,65.0,308.671875
native_ml_05min,5,208.62683900000002,63.0,306.140625
native_ml_05min,5,209.634117,64.0,310.828125
native_ml_05min,5,210.640385,64.0,314.28125
native_ml_05min,5,211.647626,66.0,308.40625
native_ml_05min,5,212.654256,67.0,310.046875
native_ml_05min,5,213.657585,56.0,323.34375
native_ml_05min,5,214.66807100000003,69.0,318.546875
native_ml_05min,5,215.678831,58.0,326.015625
native_ml_05min,5,216.68527200000003,61.0,318.046875
native_ml_05min,5,217.69242200000002,61.0,312.1875
native_ml_05min,5,218.69696000000002,59.0,310.078125
native_ml_05min,5,219.705788,61.0,314.53125
native_ml_05min,5,220.712939,61.0,305.84375
native_ml_05min,5,221.72160100000002,54.0,307.984375
native_ml_05min,5,222.73236500000002,59.0,310.0625
native_ml_05min,5,223.73999700000002,57.0,316.859375
native_ml_05min,5,224.748142,59.0,308.359375
native_ml_05min,5,225.757686,59.0,320.46875
native_ml_05min,5,226.76073300000002,60.0,316.6875
native_ml_05min,5,227.76789200000002,55.0,322.875
native_ml_05min,5,228.771633,57.0,322.40625
native_ml_05min,5,229.778713,60.0,320.296875
native_ml_05min,5,230.784896,61.0,322.15625
native_ml_05min,5,231.79207000000002,59.0,320.53125
native_ml_05min,5,232.798799,62.0,318.390625
native_ml_05min,5,233.806303,57.0,326.859375
native_ml_05min,5,234.81397900000002,62.0,314.34375
native_ml_05min,5,235.822327,61.0,322.25
native_ml_05min,5,236.82983600000003,61.0,314.59375
native_ml_05min,5,237.83728000000002,59.0,316.203125
native_ml_05min,5,238.84753700000002,59.0,317.78125
native_ml_05min,5,239.855103,70.0,323.15625
native_ml_05min,5,240.863152,66.0,318.734375
native_ml_05min,5,241.87376700000002,65.0,316.703125
native_ml_05min,5,242.881235,51.0,312.265625
native_ml_05min,5,243.88539,53.0,321.15625
native_ml_05min,5,244.894673,52.0,313.828125
native_ml_05min,5,245.90257200000002,55.0,316.34375
native_ml_05min,5,246.91088100000002,54.0,313.828125
native_ml_05min,5,247.92191300000002,57.0,318.28125
native_ml_05min,5,248.93140400000001,50.0,319.15625
native_ml_05min,5,249.93925800000002,53.0,332.109375
native_ml_05min,5,250.947708,58.0,318.09375
native_ml_05min,5,251.95582100000001,54.0,316.5625
native_ml_05min,5,252.964797,47.0,322.984375
native_ml_05min,5,253.97210800000002,56.0,316.53125
native_ml_05min,5,254.980028,65.0,318.234375
native_ml_05min,5,255.988054,49.0,327.03125
native_ml_05min,5,256.996062,56.0,314.125
native_ml_05min,5,258.005452,62.0,314.828125
native_ml_05min,5,259.011374,47.0,312.71875
native_ml_05min,5,260.01752600000003,37.0,314.765625
native_ml_05min,5,261.024629,38.0,322.53125
native_ml_05min,5,262.03229,40.0,321.015625
native_ml_05min,5,263.039463,44.0,312.609375
native_ml_05min,5,264.046954,54.0,314.78125
native_ml_05min,5,265.051818,52.0,312.234375
native_ml_05min,5,266.056573,48.0,321.328125
native_ml_05min,5,267.064388,44.0,317.34375
native_ml_05min,5,268.070124,41.0,326.015625
native_ml_05min,5,269.076112,41.0,317.234375
native_ml_05min,5,270.087078,47.0,331.734375
native_ml_05min,5,271.092381,41.0,317.234375
native_ml_05min,5,272.097288,39.0,319.6875
native_ml_05min,5,273.10448,43.0,317.234375
native_ml_05min,5,274.109266,44.0,326.015625
native_ml_05min,5,275.118713,55.0,317.359375
native_ml_05min,5,276.12634,65.0,319.78125
native_ml_05min,5,277.131976,46.0,317.484375
native_ml_05min,5,278.13992,50.0,316.6875
native_ml_05min,5,279.14720800000003,57.0,317.578125
native_ml_05min,5,280.154983,49.0,321.015625
native_ml_05min,5,281.162138,38.0,317.359375
native_ml_05min,5,282.169328,37.0,321.28125
native_ml_05min,5,283.176484,47.0,312.515625
native_ml_05min,5,284.18382,46.0,321.296875
native_ml_05min,5,285.190925,42.0,317.359375
native_ml_05min,5,286.19809100000003,49.0,326.09375
native_ml_05min,5,287.205217,48.0,312.359375
native_ml_05min,5,288.209946,46.0,319.609375
native_ml_05min,5,289.217087,46.0,317.34375
native_ml_05min,5,290.224257,47.0,314.859375
native_ml_05min,5,291.231449,49.0,318.15625
native_ml_05min,5,292.23874700000005,50.0,326.71875
native_ml_05min,5,293.24593400000003,49.0,310.09375
native_ml_05min,5,294.25203500000003,49.0,318.484375
native_ml_05min,5,295.25948300000005,49.0,313.828125
native_ml_05min,5,296.266682,51.0,316.46875
native_ml_05min,5,297.273756,48.0,312.375
native_ml_05min,5,298.280954,50.0,321.203125
native_ml_05min,5,299.288365,47.0,316.5
native_ml_05min,5,300.298207,47.0,310.640625
native_ml_05min,6,0.000693,40.0,170.921875
native_ml_05min,6,1.0234830000000001,42.0,134.609375
native_ml_05min,6,2.033774,6.0,76.5625
native_ml_05min,6,3.0405330000000004,13.0,130.6875
native_ml_05min,6,4.0517590000000006,38.0,269.75
native_ml_05min,6,5.061658,34.0,289.890625
native_ml_05min,6,6.07375,32.0,307.625
native_ml_05min,6,7.080716000000001,29.0,263.15625
native_ml_05min,6,8.089802,32.0,281.5
native_ml_05min,6,9.096349,31.0,303.53125
native_ml_05min,6,10.103484,30.0,285.21875
native_ml_05min,6,11.110627000000001,29.0,299.53125
native_ml_05min,6,12.11795,29.0,284.484375
native_ml_05min,6,13.125005000000002,32.0,314.984375
native_ml_05min,6,14.132723,42.0,326.046875
native_ml_05min,6,15.140043,49.0,343.1875
native_ml_05min,6,16.148400000000002,57.0,363.453125
native_ml_05min,6,17.154739,71.0,361.265625
native_ml_05min,6,18.166562000000003,69.0,358.015625
native_ml_05min,6,19.179008,62.0,325.625
native_ml_05min,6,20.182622000000002,59.0,311.546875
native_ml_05min,6,21.189763000000003,61.0,309.1875
native_ml_05min,6,22.198314,61.0,321.84375
native_ml_05min,6,23.201340000000002,60.0,323.25
native_ml_05min,6,24.204003,59.0,311.390625
native_ml_05min,6,25.211077000000003,58.0,309.1875
native_ml_05min,6,26.218137000000002,58.0,311.546875
native_ml_05min,6,27.2251,58.0,309.078125
native_ml_05min,6,28.232118000000003,61.0,329.953125
native_ml_05min,6,29.239237000000003,61.0,321.296875
native_ml_05min,6,30.246433000000003,57.0,315.53125
native_ml_05min,6,31.253499,58.0,313.046875
native_ml_05min,6,32.260717,59.0,315.296875
native_ml_05min,6,33.267922,59.0,313.171875
native_ml_05min,6,34.27024,58.0,317.6875
native_ml_05min,6,35.28127,59.0,313.171875
native_ml_05min,6,36.288531,57.0,315.484375
native_ml_05min,6,37.293739,58.0,309.203125
native_ml_05min,6,38.300920000000005,60.0,313.703125
native_ml_05min,6,39.308178000000005,59.0,309.203125
native_ml_05min,6,40.313140000000004,56.0,317.140625
native_ml_05min,6,41.323114000000004,58.0,313.171875
native_ml_05min,6,42.330551,59.0,331.84375
native_ml_05min,6,43.338016,64.0,329.703125
native_ml_05min,6,44.345818,54.0,321.46875
native_ml_05min,6,45.350013000000004,54.0,315.578125
native_ml_05min,6,46.359505000000006,51.0,331.609375
native_ml_05min,6,47.367462,51.0,331.796875
native_ml_05min,6,48.375377,51.0,316.890625
native_ml_05min,6,49.385553,51.0,315.484375
native_ml_05min,6,50.395109000000005,52.0,315.609375
native_ml_05min,6,51.403765,53.0,309.078125
native_ml_05min,6,52.412617000000004,53.0,313.796875
native_ml_05min,6,53.42263500000001,53.0,309.375
native_ml_05min,6,54.43265,55.0,311.390625
native_ml_05min,6,55.443729000000005,52.0,309.21875
native_ml_05min,6,56.450405,52.0,313.5625
native_ml_05min,6,57.457814000000006,52.0,313.578125
native_ml_05min,6,58.464668,52.0,311.53125
native_ml_05min,6,59.476823,72.0,316.15625
native_ml_05min,6,60.488165,75.0,325.765625
native_ml_05min,6,61.494381000000004,71.0,328.078125
native_ml_05min,6,62.508517000000005,53.0,316.703125
native_ml_05min,6,63.515547000000005,50.0,316.6875
native_ml_05min,6,64.530596,50.0,311.453125
native_ml_05min,6,65.54510900000001,50.0,315.421875
native_ml_05min,6,66.55711600000001,51.0,322.140625
native_ml_05min,6,67.56533,47.0,331.0
native_ml_05min,6,68.571641,48.0,312.34375
native_ml_05min,6,69.58037,58.0,313.046875
native_ml_05min,6,70.588993,65.0,309.53125
native_ml_05min,6,71.59532800000001,50.0,315.25
native_ml_05min,6,72.601225,46.0,306.09375
native_ml_05min,6,73.607393,43.0,328.53125
native_ml_05min,6,74.614878,44.0,306.75
native_ml_05min,6,75.620935,40.0,309.21875
native_ml_05min,6,76.62817100000001,40.0,302.8125
native_ml_05min,6,77.63385600000001,43.0,306.96875
native_ml_05min,6,78.640755,62.0,301.578125
native_ml_05min,6,79.64855700000001,57.0,319.5625
native_ml_05min,6,80.658765,58.0,301.125
native_ml_05min,6,81.66950700000001,53.0,314.25
native_ml_05min,6,82.67878900000001,46.0,306.03125
native_ml_05min,6,83.687578,50.0,312.234375
native_ml_05min,6,84.69462,50.0,301.34375
native_ml_05min,6,85.701701,53.0,318.015625
native_ml_05min,6,86.70871600000001,46.0,305.921875
native_ml_05min,6,87.715637,41.0,312.546875
native_ml_05min,6,88.722707,52.0,306.046875
native_ml_05min,6,89.729788,49.0,310.640625
native_ml_05min,6,90.736806,51.0,301.046875
native_ml_05min,6,91.74377000000001,50.0,317.890625
native_ml_05min,6,92.748919,49.0,306.21875
native_ml_05min,6,93.75818000000001,52.0,304.5
native_ml_05min,6,94.765264,44.0,306.046875
native_ml_05min,6,95.772523,48.0,303.296875
native_ml_05min,6,96.77967000000001,49.0,306.109375
native_ml_05min,6,97.78678400000001,53.0,322.921875
native_ml_05min,6,98.794054,49.0,306.171875
native_ml_05min,6,99.80129500000001,46.0,308.390625
native_ml_05min,6,100.808273,52.0,301.09375
native_ml_05min,6,101.815646,63.0,305.359375
native_ml_05min,6,102.818409,60.0,301.234375
native_ml_05min,6,103.82563400000001,55.0,317.859375
native_ml_05min,6,104.832763,42.0,305.015625
native_ml_05min,6,105.837923,51.0,305.09375
native_ml_05min,6,106.841847,55.0,301.265625
native_ml_05min,6,107.849254,43.0,303.515625
native_ml_05min,6,108.857168,51.0,301.21875
native_ml_05min,6,109.864722,57.0,310.703125
native_ml_05min,6,110.87231000000001,54.0,306.046875
native_ml_05min,6,111.879906,54.0,303.640625
native_ml_05min,6,112.887714,52.0,300.953125
native_ml_05min,6,113.89806800000001,41.0,317.828125
native_ml_05min,6,114.90209800000001,51.0,301.1875
native_ml_05min,6,115.90984700000001,56.0,308.421875
native_ml_05min,6,116.919273,56.0,305.921875
native_ml_05min,6,117.92500100000001,54.0,308.203125
native_ml_05min,6,118.93537300000001,49.0,301.25
native_ml_05min,6,119.94407600000001,41.0,301.65625
native_ml_05min,6,120.95272000000001,51.0,301.078125
native_ml_05min,6,121.96298300000001,54.0,303.203125
native_ml_05min,6,122.97042,54.0,300.921875
native_ml_05min,6,123.97482900000001,46.0,305.75
native_ml_05min,6,124.98865500000001,41.0,301.03125
native_ml_05min,6,125.99766000000001,53.0,303.734375
native_ml_05min,6,127.00533000000001,53.0,306.046875
native_ml_05min,6,128.01545000000002,54.0,310.578125
native_ml_05min,6,129.02898100000002,51.0,297.078125
native_ml_05min,6,130.03768,40.0,303.21875
native_ml_05min,6,131.042888,48.0,301.21875
native_ml_05min,6,132.04989500000002,54.0,317.859375
native_ml_05min,6,133.057638,53.0,313.140625
native_ml_05min,6,134.061195,47.0,305.171875
native_ml_05min,6,135.068243,49.0,301.21875
native_ml_05min,6,136.075407,55.0,303.578125
native_ml_05min,6,137.082466,50.0,306.234375
native_ml_05min,6,138.090144,48.0,308.578125
native_ml_05min,6,139.097294,52.0,301.46875
native_ml_05min,6,140.107616,43.0,303.390625
native_ml_05min,6,141.114655,53.0,301.203125
native_ml_05min,6,142.121868,52.0,307.515625
native_ml_05min,6,143.128941,52.0,301.28125
native_ml_05min,6,144.136275,52.0,305.390625
native_ml_05min,6,145.14338800000002,43.0,306.046875
native_ml_05min,6,146.15035400000002,54.0,301.875
native_ml_05min,6,147.15766000000002,50.0,310.0625
native_ml_05min,6,148.164782,49.0,310.1875
native_ml_05min,6,149.171929,54.0,307.328125
native_ml_05min,6,150.179123,46.0,321.75
native_ml_05min,6,151.186294,55.0,317.5625
native_ml_05min,6,152.19367,54.0,309.15625
native_ml_05min,6,153.20090100000002,72.0,305.609375
native_ml_05min,6,154.208538,72.0,305.15625
native_ml_05min,6,155.215638,72.0,301.390625
native_ml_05min,6,156.22280700000002,53.0,314.609375
native_ml_05min,6,157.22994300000002,63.0,310.171875
native_ml_05min,6,158.23950000000002,72.0,309.15625
native_ml_05min,6,159.24669500000002,68.0,305.1875
native_ml_05min,6,160.25089,70.0,322.0
native_ml_05min,6,161.257247,59.0,326.921875
native_ml_05min,6,162.26280300000002,66.0,312.921875
native_ml_05min,6,163.26633700000002,45.0,308.515625
native_ml_05min,6,164.272847,62.0,307.765625
native_ml_05min,6,165.280925,65.0,307.796875
native_ml_05min,6,166.28862700000002,64.0,317.859375
native_ml_05min,6,167.295816,69.0,322.21875
native_ml_05min,6,168.304159,69.0,309.109375
native_ml_05min,6,169.311864,55.0,305.546875
native_ml_05min,6,170.319751,42.0,307.359375
native_ml_05min,6,171.32720500000002,45.0,297.25
native_ml_05min,6,172.33470200000002,63.0,315.78125
native_ml_05min,6,173.337431,64.0,315.375
native_ml_05min,6,174.345152,64.0,307.71875
native_ml_05min,6,175.35551700000002,44.0,301.078125
native_ml_05min,6,176.365599,47.0,317.34375
native_ml_05min,6,177.373306,66.0,322.78125
native_ml_05min,6,178.381728,61.0,312.59375
native_ml_05min,6,179.391319,65.0,313.84375
native_ml_05min,6,180.39589500000002,50.0,315.046875
native_ml_05min,6,181.405326,41.0,324.46875
native_ml_05min,6,182.414969,42.0,309.8125
native_ml_05min,6,183.42453,62.0,309.515625
native_ml_05min,6,184.433409,61.0,324.640625
native_ml_05min,6,185.44436800000003,70.0,328.859375
native_ml_05min,6,186.45142900000002,59.0,310.6875
native_ml_05min,6,187.460609,50.0,314.796875
native_ml_05min,6,188.47135600000001,47.0,309.28125
native_ml_05min,6,189.481852,67.0,316.1875
native_ml_05min,6,190.48790400000001,60.0,307.828125
native_ml_05min,6,191.49751500000002,68.0,309.25
native_ml_05min,6,192.505681,55.0,306.96875
native_ml_05min,6,193.519551,54.0,317.4375
native_ml_05min,6,194.527637,65.0,319.21875
native_ml_05min,6,195.53744500000002,71.0,321.4375
native_ml_05min,6,196.548123,65.0,302.734375
native_ml_05min,6,197.558448,53.0,302.875
native_ml_05min,6,198.565741,56.0,302.796875
native_ml_05min,6,199.569341,61.0,309.421875
native_ml_05min,6,200.57978400000002,48.0,308.0
native_ml_05min,6,201.58946200000003,66.0,325.578125
native_ml_05min,6,202.592838,68.0,302.96875
native_ml_05min,6,203.60148600000002,57.0,310.265625
native_ml_05min,6,204.60888500000001,60.0,308.15625
native_ml_05min,6,205.616061,69.0,320.203125
native_ml_05min,6,206.62327900000003,67.0,299.75
native_ml_05min,6,207.62745800000002,60.0,324.890625
native_ml_05min,6,208.63468300000002,60.0,306.421875
native_ml_05min,6,209.641816,68.0,314.59375
native_ml_05min,6,210.65199800000002,64.0,311.203125
native_ml_05min,6,211.65964300000002,60.0,321.109375
native_ml_05min,6,212.668663,41.0,316.125
native_ml_05min,6,213.67352100000002,65.0,337.15625
native_ml_05min,6,214.680687,62.0,311.53125
native_ml_05min,6,215.69046100000003,64.0,315.46875
native_ml_05min,6,216.698394,53.0,316.53125
native_ml_05min,6,217.70665200000002,47.0,321.234375
native_ml_05min,6,218.717634,66.0,316.359375
native_ml_05min,6,219.724861,69.0,328.5625
native_ml_05min,6,220.73204500000003,58.0,316.3125
native_ml_05min,6,221.742401,40.0,322.515625
native_ml_05min,6,222.74951000000001,65.0,316.65625
native_ml_05min,6,223.763496,63.0,319.890625
native_ml_05min,6,224.770442,66.0,316.703125
native_ml_05min,6,225.77760800000001,47.0,334.765625
native_ml_05min,6,226.78563400000002,54.0,314.5625
native_ml_05min,6,227.793192,74.0,319.40625
native_ml_05min,6,228.800037,76.0,311.0625
native_ml_05min,6,229.80726900000002,63.0,336.84375
native_ml_05min,6,230.81621900000002,53.0,314.28125
native_ml_05min,6,231.82739,64.0,314.453125
native_ml_05min,6,232.83191900000003,61.0,311.140625
native_ml_05min,6,233.846472,55.0,320.828125
native_ml_05min,6,234.85223100000002,48.0,314.109375
native_ml_05min,6,235.859371,56.0,333.09375
native_ml_05min,6,236.86684000000002,54.0,309.234375
native_ml_05min,6,237.87012000000001,54.0,316.5
native_ml_05min,6,238.87823,45.0,314.71875
native_ml_05min,6,239.885859,56.0,316.828125
native_ml_05min,6,240.893472,52.0,305.4375
native_ml_05min,6,241.90024100000002,55.0,331.125
native_ml_05min,6,242.910807,51.0,318.265625
native_ml_05min,6,243.920013,53.0,313.1875
native_ml_05min,6,244.92776400000002,53.0,314.234375
native_ml_05min,6,245.93315800000002,47.0,318.609375
native_ml_05min,6,246.93796400000002,56.0,318.796875
native_ml_05min,6,247.946796,51.0,319.015625
native_ml_05min,6,248.95729300000002,49.0,310.265625
native_ml_05min,6,249.965234,58.0,316.8125
native_ml_05min,6,250.972869,51.0,314.390625
native_ml_05min,6,251.97971400000003,44.0,330.9375
native_ml_05min,6,252.98854300000002,58.0,326.46875
native_ml_05min,6,253.99663400000003,54.0,311.46875
native_ml_05min,6,255.004095,46.0,314.390625
native_ml_05min,6,256.0156,40.0,316.34375
native_ml_05min,6,257.023499,55.0,314.734375
native_ml_05min,6,258.03416400000003,54.0,327.75
native_ml_05min,6,259.042669,56.0,327.90625
native_ml_05min,6,260.049615,42.0,318.703125
native_ml_05min,6,261.058062,49.0,314.375
native_ml_05min,6,262.063624,58.0,322.59375
native_ml_05min,6,263.070425,58.0,311.171875
native_ml_05min,6,264.077604,45.0,336.671875
native_ml_05min,6,265.085536,48.0,326.390625
native_ml_05min,6,266.092732,60.0,318.734375
native_ml_05min,6,267.10181900000003,57.0,314.90625
native_ml_05min,6,268.10736,58.0,328.0625
native_ml_05min,6,269.115949,60.0,325.65625
native_ml_05min,6,270.12336,61.0,317.3125
native_ml_05min,6,271.13101800000004,69.0,322.1875
native_ml_05min,6,272.13993700000003,70.0,325.140625
native_ml_05min,6,273.14756900000003,68.0,315.390625
native_ml_05min,6,274.15963700000003,67.0,314.59375
native_ml_05min,6,275.169937,63.0,313.40625
native_ml_05min,6,276.173534,68.0,333.640625
native_ml_05min,6,277.18306,66.0,331.578125
native_ml_05min,6,278.190033,56.0,320.828125
native_ml_05min,6,279.200084,64.0,318.546875
native_ml_05min,6,280.207311,67.0,317.421875
native_ml_05min,6,281.213212,65.0,313.5625
native_ml_05min,6,282.22179800000004,53.0,332.734375
native_ml_05min,6,283.22949800000004,64.0,326.390625
native_ml_05min,6,284.23911300000003,69.0,317.390625
native_ml_05min,6,285.247053,67.0,314.75
native_ml_05min,6,286.25703100000004,61.0,322.4375
native_ml_05min,6,287.262989,64.0,318.65625
native_ml_05min,6,288.27371400000004,64.0,330.265625
native_ml_05min,6,289.283634,49.0,330.53125
native_ml_05min,6,290.291468,51.0,316.46875
native_ml_05min,6,291.302229,64.0,309.21875
native_ml_05min,6,292.308964,62.0,317.078125
native_ml_05min,6,293.31663100000003,46.0,314.09375
native_ml_05min,6,294.325054,47.0,319.0
native_ml_05min,6,295.33279500000003,58.0,318.375
native_ml_05min,6,296.339466,63.0,315.71875
native_ml_05min,6,297.345442,45.0,314.234375
native_ml_05min,6,298.350787,43.0,327.015625
native_ml_05min,6,299.36063,60.0,329.0625
native_ml_05min,6,300.36994000000004,61.0,311.765625
native_ml_05min,7,0.0007660000000000001,37.0,95.234375
native_ml_05min,7,1.0157660000000002,41.0,143.109375
native_ml_05min,7,2.025261,4.0,82.71875
native_ml_05min,7,3.0415050000000003,15.0,137.125
native_ml_05min,7,4.056042000000001,37.0,271.90625
native_ml_05min,7,5.065609,35.0,287.921875
native_ml_05min,7,6.074662,34.0,309.71875
native_ml_05min,7,7.08661,31.0,269.703125
native_ml_05min,7,8.094345,32.0,279.796875
native_ml_05min,7,9.104936,32.0,318.8125
native_ml_05min,7,10.115574,38.0,340.0
native_ml_05min,7,11.125385000000001,43.0,351.796875
native_ml_05min,7,12.134124,47.0,333.5
native_ml_05min,7,13.140983,46.0,346.3125
native_ml_05min,7,14.148173000000002,50.0,357.4375
native_ml_05min,7,15.156484,51.0,346.046875
native_ml_05min,7,16.16383,42.0,346.296875
native_ml_05min,7,17.171449000000003,45.0,338.140625
native_ml_05min,7,18.178559,60.0,328.625
native_ml_05min,7,19.187666,61.0,343.96875
native_ml_05min,7,20.195069,63.0,329.578125
native_ml_05min,7,21.202689000000003,59.0,325.59375
native_ml_05min,7,22.210309000000002,61.0,317.21875
native_ml_05min,7,23.218345000000003,58.0,333.84375
native_ml_05min,7,24.225443000000002,61.0,317.15625
native_ml_05min,7,25.233401,60.0,325.78125
native_ml_05min,7,26.240550000000002,59.0,321.421875
native_ml_05min,7,27.250205,59.0,341.8125
native_ml_05min,7,28.25796,63.0,329.171875
native_ml_05min,7,29.266557000000002,63.0,333.65625
native_ml_05min,7,30.27437,63.0,320.953125
native_ml_05min,7,31.282223000000002,62.0,342.046875
native_ml_05min,7,32.287433,60.0,332.0625
native_ml_05min,7,33.296775000000004,63.0,329.75
native_ml_05min,7,34.306076000000004,59.0,320.953125
native_ml_05min,7,35.309159,62.0,333.875
native_ml_05min,7,36.317529,61.0,317.109375
native_ml_05min,7,37.323783,63.0,343.609375
native_ml_05min,7,38.329112,62.0,339.65625
native_ml_05min,7,39.336961,60.0,332.21875
native_ml_05min,7,40.344154,58.0,329.96875
native_ml_05min,7,41.351786000000004,61.0,329.875
native_ml_05min,7,42.359480000000005,59.0,320.953125
native_ml_05min,7,43.367067000000006,60.0,340.203125
